date,company,open,high,low,close,volume
2019-09-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,889,855,872,873,74
2019-09-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,941,873,888,941,118
2019-09-26,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,933,915,915,920,1664
2019-09-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,915,930,912,912,59
2019-09-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,930,912,912,915,109
2019-09-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,932,949,896,930,186
2019-09-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,930,930,912,930,172
2019-10-02,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,954,954,954,954,9
2019-09-30,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,915,890,900,900,85
2019-10-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,954,900,918,954,30
2019-09-29,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,929,920,890,890,722
2019-10-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,954,954,954,954,26
2019-10-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,925,928,870,870,1095
2019-10-14,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,935,954,917,917,175
2019-10-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,935,917,935,935,14
2019-10-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,940,935,928,928,651
2019-10-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,891,854,855,891,366
2019-10-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,871,870,862,870,613
2019-10-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,887,870,854,854,1235
2019-10-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,887,891,870,887,117
2019-11-03,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,870,887,847,863,576
2019-10-31,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,887,887,887,887,9
2019-11-04,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,852,863,850,852,511
2019-11-07,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,855,855,840,855,110
2019-11-05,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,855,852,850,855,170
2019-11-06,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,855,855,855,855,11
2019-11-13,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,880,865,860,880,182
2019-11-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,872,855,872,872,10
2019-11-11,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,900,872,856,897,390
2019-11-12,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,900,897,856,865,118
2019-11-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,866,866,856,856,188
2019-11-14,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,870,880,866,866,223
2019-11-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,873,856,873,873,20
2019-11-19,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,858,873,856,856,108
2019-11-20,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,873,856,860,860,159
2019-11-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,868,860,860,868,105
2019-11-28,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,831,843,830,830,240
2019-11-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,883,868,826,883,417
2019-11-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,883,883,866,866,12
2019-11-26,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,849,866,827,843,338
2019-11-27,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,859,843,843,843,80
2019-12-02,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,895,830,830,895,179
2019-12-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,830,830,826,830,142
2019-12-05,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,878,895,844,862,455
2019-12-03,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,895,895,895,895,3
2019-12-08,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,874,862,846,874,468
2019-12-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,960,947,960,960,330
2019-12-09,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,917,874,878,900,1489
2019-12-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,907,900,865,880,1907
2019-12-11,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,953,880,880,951,3505
2019-12-12,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,965,951,932,947,260
2019-12-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,900,882,885,900,387
2019-12-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,941,960,890,900,1448
2019-12-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,917,900,892,892,160
2019-12-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,899,892,885,886,617
2019-12-19,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,938,886,903,938,30
2019-12-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,920,938,882,882,394
2020-01-13,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1008,970,944,956,2670
2019-12-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,918,900,900,900,1967
2019-12-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,919,900,901,904,255
2019-12-30,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,762,750.83,740,762,423
2019-12-31,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,779,762,762,779,117
2020-01-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,794,779,764,780,138
2020-01-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,794,779,764,780,138
2020-01-09,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,901,868,851,885,1608
2020-01-12,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,970,885,902,970,2320
2019-12-26,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,907,904,890,901,725
2019-12-29,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,905,901,899,901,979
2020-01-02,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,790,780,775,790,240
2020-01-05,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,810,790,779,809,2258
2020-01-06,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,860,809,812,860,1507
2020-01-07,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,894,860,860,875,479
2020-01-08,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,871,875,842,868,927
2020-01-19,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1014,969,968,968,1689
2020-01-14,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,968,956,919,935,1174
2020-01-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,951,935,917,926,1035
2020-01-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,989,926,944,969,1565
2020-01-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,975,958,901,901,1209
2020-01-20,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,980,968,923,958,1795
2020-01-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,950,901,890,895,3476
2020-12-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1190,1082,1103,1190,519
2020-12-13,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,984,895,895,984,225
2020-12-14,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1082,984,1003,1082,132
2020-12-20,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1582,1439,1451,1534,29685
2020-12-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1309,1190,1249,1309,315
2020-12-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1439,1309,1335,1439,1123
2020-12-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1688,1535,1565,1624,4181
2020-12-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1564,1534,1400,1535,6277
2020-12-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1615,1624,1572,1591,2959
2020-12-27,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1566,1560,1525,1535,4030
2020-12-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1611,1591,1537,1560,3892
2020-12-29,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1640,1530,1502,1556,3053
2020-12-28,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1535,1535,1512,1530,1196
2020-12-30,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1587,1556,1536,1556,1972
2020-12-31,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1633,1556,1544,1545,498
2021-01-03,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1590,1545,1545,1585,2820
2021-01-04,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1595,1585,1556,1561,1573
2021-01-05,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1578,1561,1501,1550,2234
2021-01-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1734,1700,1690,1728,5095
2021-01-06,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1612,1550,1525,1612,8106
2021-01-07,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1665,1612,1617,1632,5163
2021-01-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1698,1632,1650,1698,2546
2021-01-11,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1717,1698,1640,1679,1735
2021-01-12,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1758,1679,1629,1670,1580
2021-01-13,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1703,1670,1636,1700,1870
2021-01-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2110,2097,2000,2054,4638
2021-01-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1841,1728,1740,1819,3919
2021-01-19,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1900,1819,1766,1805,2758
2021-01-20,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,1900,1805,1812,1883,6529
2021-01-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2047,1883,1900,2039,6241
2021-01-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2161,2039,2060,2097,5532
2021-01-26,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2045,2054,2013,2045,3681
2021-01-31,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2053,2094,1990,1990,4988
2021-01-27,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2055,2045,1993,2006,1208
2021-01-28,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2200,2006,2035,2094,5223
2021-02-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2045,1990,1961,1980,6521
2021-02-11,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2805,2750,2655,2655,6904
2021-02-02,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2140,1980,2000,2140,8078
2021-02-03,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2354,2140,2181,2354,19451
2021-02-04,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2589,2354,2354,2589,15485
2021-02-07,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2847,2589,2664,2847,7426
2021-02-08,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,3131,2847,2722,2834,14570
2021-02-09,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2819,2834,2673,2780,11634
2021-02-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2855,2780,2730,2750,8110
2021-02-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2710,2670,2640,2660,2026
2021-02-14,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2787,2655,2490,2549,9824
2021-02-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2803,2549,2599,2803,8037
2021-02-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2850,2803,2650,2670,3490
2021-02-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2630,2660,2591,2605,3132
2021-02-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2548,2480,2450,2500,2705
2021-02-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2610,2605,2553,2555,1911
2021-02-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2606,2555,2477,2480,2624
2021-03-03,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2245,2288,2199,2245,2376
2021-02-28,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2446,2490,2347,2400,2201
2021-02-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2600,2500,2500,2550,1591
2021-02-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2600,2550,2460,2490,2094
2021-03-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2446,2400,2352,2380,1885
2021-03-02,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2380,2380,2288,2288,2304
2021-03-07,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2485,2390,2390,2437,1944
2021-03-04,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2449,2245,2289,2390,1303
2021-03-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2530,2360,2362,2480,3193
2021-03-09,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2435,2437,2380,2380,992
2021-03-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2380,2380,2295,2300,851
2021-03-14,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2397,2300,2301,2360,2769
2021-04-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2308,2276,2225,2227,1771
2021-03-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2599,2480,2480,2490,2302
2021-03-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2620,2540,2580,2582,4183
2021-03-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2360,2320,2277,2320,2497
2021-03-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2320,2320,2245,2251,1693
2021-03-29,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2320,2251,2207,2260,1715
2021-03-30,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2339,2260,2265,2309,2343
2021-03-31,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2349,2309,2276,2276,2049
2021-04-04,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2271,2227,2226,2235,3158
2021-03-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2530,2490,2490,2514,1904
2021-03-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2560,2514,2500,2540,3920
2021-03-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2670,2582,2615,2625,20174
2021-03-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2375,2188,2150,2320,6112
2021-04-05,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2274,2235,2202,2240,1678
2021-04-07,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2351,2250,2217,2227,1265
2021-04-12,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2425,2330,2335,2365,3380
2021-04-06,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2250,2240,2197,2250,975
2021-04-08,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2342,2227,2271,2330,4845
2021-04-13,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2398,2365,2300,2340,1964
2021-04-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2346,2300,2256,2256,1635
2021-04-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2355,2340,2290,2300,1089
2021-04-19,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2346,2256,2222,2250,894
2021-04-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2340,2250,2212,2250,1734
2021-04-20,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2280,2250,2250,2250,530
2021-05-04,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2345,2280,2279,2315,5949
2021-04-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2377,2264,2164,2200,1030
2021-04-26,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2356,2200,2128,2160,4568
2021-04-27,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2284,2160,2155,2270,1165
2021-04-28,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2357,2270,2186,2225,1612
2021-05-02,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2288,2225,2199,2260,1479
2021-05-03,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2305,2260,2222,2280,3654
2021-04-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2295,2250,2171,2264,1151
2021-04-29,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2240,2225,2201,2225,1009
2021-05-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2245,2240,2202,2242,688
2021-05-05,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2361,2315,2275,2310,1187
2021-05-06,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2330,2310,2215,2239,1997
2021-05-09,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2275,2239,2195,2240,2895
2021-05-11,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2310,2242,2245,2280,2173
2021-05-12,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2277,2280,2242,2270,1283
2021-05-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2315,2270,2250,2302,2032
2021-05-13,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2290,2270,2269,2270,1004
2021-05-19,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2433,2340,2330,2341,2923
2021-05-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2345,2302,2281,2310,2137
2021-05-18,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2357,2310,2283,2340,7459
2021-05-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2320,2320,2298,2317,773
2021-05-20,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2340,2341,2315,2315,1277
2021-05-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2340,2315,2242,2320,4259
2021-05-25,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2320,2317,2280,2285,2544
2021-05-27,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2320,2285,2156,2279,5600
2021-06-06,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2223,2220,2180,2210,1852
2021-05-30,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2290,2279,2240,2257,1267
2021-06-01,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2235,2236,2193,2205,706
2021-06-02,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2235,2205,2193,2206,1573
2021-05-31,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2240,2257,2200,2236,1405
2021-06-03,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2250,2206,2166,2220,1336
2021-06-09,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2219,2176,2180,2180,936
2021-06-07,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2210,2210,2180,2180,1979
2021-06-08,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2223,2180,2176,2176,2386
2021-06-14,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2190,2173,2165,2183,619
2021-06-10,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2223,2180,2181,2197,948
2021-06-13,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2221,2197,2172,2173,1935
2021-06-23,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2090,2100,2060,2080,493
2021-06-20,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2155,2195,2109,2109,751
2021-06-15,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2183,2183,2140,2156,1551
2021-06-16,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2297,2156,2156,2200,3101
2021-06-17,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2224,2200,2192,2195,636
2021-06-21,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2105,2109,2066,2090,1000
2021-06-22,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2110,2090,2049,2100,1069
2021-06-27,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2100,2065,2075,2085,1101
2021-06-24,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2065,2080,2051,2065,382
2021-06-28,Mahuli Samudayik Laghubitta Bittiya Sanstha Ltd.,2182,2085,2085,2150,1269
